#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
XP_005848853.1	554065.XP_005848853.1	2.28e-289	791.0	COG0541@1|root,KOG0780@2759|Eukaryota,37KF9@33090|Viridiplantae,34HGH@3041|Chlorophyta	3041|Chlorophyta	U	signal recognition particle	-	-	3.6.5.4	ko:K03106	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko01000,ko02044	3.A.5.1,3.A.5.2,3.A.5.7,3.A.5.8,3.A.5.9	-	-	SRP54,SRP54_N,SRP_SPB
XP_005848854.1	554065.XP_005848854.1	6.77e-288	793.0	KOG2287@1|root,KOG2287@2759|Eukaryota,37HNX@33090|Viridiplantae,34NJA@3041|Chlorophyta	3041|Chlorophyta	G	Belongs to the glycosyltransferase 31 family	-	-	2.4.1.134	ko:K00734,ko:K14413	ko00513,ko00532,ko00534,ko01100,map00513,map00532,map00534,map01100	M00057	R05927	-	ko00000,ko00001,ko00002,ko01000,ko01003	-	GT31	-	Galactosyl_T
XP_005848857.1	554065.XP_005848857.1	7.18e-253	699.0	2F0MA@1|root,2T1S3@2759|Eukaryota,382UW@33090|Viridiplantae,34ND5@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848862.1	554065.XP_005848862.1	0.0	1199.0	KOG0804@1|root,KOG0804@2759|Eukaryota,37HX1@33090|Viridiplantae,34HUJ@3041|Chlorophyta	3041|Chlorophyta	O	Ubiquitin Carboxyl-terminal Hydrolase-like zinc finger	-	-	2.3.2.27	ko:K10632	ko04014,map04014	-	-	-	ko00000,ko00001,ko01000,ko04121	-	-	-	BRAP2,zf-RING_2,zf-UBP
XP_005848863.1	554065.XP_005848863.1	2.09e-144	413.0	COG1412@1|root,KOG3164@2759|Eukaryota,37IUT@33090|Viridiplantae,34IHE@3041|Chlorophyta	3041|Chlorophyta	S	Fcf1	-	-	-	ko:K14773	-	-	-	-	ko00000,ko03009	-	-	-	Fcf1
XP_005848864.1	554065.XP_005848864.1	0.0	1818.0	2CRQA@1|root,2R8RJ@2759|Eukaryota,38289@33090|Viridiplantae,34NIB@3041|Chlorophyta	554065.XP_005848864.1|-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848865.1	554065.XP_005848865.1	3.03e-168	470.0	COG1028@1|root,KOG1611@2759|Eukaryota,37REF@33090|Viridiplantae,34P5S@3041|Chlorophyta	3041|Chlorophyta	Q	Belongs to the short-chain dehydrogenases reductases (SDR) family	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
XP_005848868.1	554065.XP_005848868.1	1.88e-120	343.0	COG5078@1|root,KOG0424@2759|Eukaryota,37T02@33090|Viridiplantae,34JGA@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the ubiquitin-conjugating enzyme family	-	-	-	ko:K10577	ko03013,ko04064,ko04120,ko05206,map03013,map04064,map04120,map05206	M00427	-	-	ko00000,ko00001,ko00002,ko03019,ko04121	-	-	-	UQ_con
XP_005848870.1	554065.XP_005848870.1	0.0	1264.0	KOG2370@1|root,KOG2370@2759|Eukaryota,37MJ3@33090|Viridiplantae,34JFB@3041|Chlorophyta	3041|Chlorophyta	T	Cactus-binding C-terminus of cactin protein	-	-	-	-	-	-	-	-	-	-	-	-	CactinC_cactus,Cactin_mid
XP_005848871.1	554065.XP_005848871.1	0.0	1216.0	2EUJN@1|root,2SWQK@2759|Eukaryota,382X8@33090|Viridiplantae,34NBK@3041|Chlorophyta	2759|Eukaryota	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848872.1	554065.XP_005848872.1	8.2e-288	786.0	KOG1337@1|root,KOG1337@2759|Eukaryota,37I7T@33090|Viridiplantae,34HPH@3041|Chlorophyta	3041|Chlorophyta	S	Rubisco LSMT substrate-binding	-	-	2.1.1.127,2.1.1.259	ko:K00592	-	-	R05179	RC01974	ko00000,ko01000	-	-	-	Rubis-subs-bind,SET
XP_005848873.1	554065.XP_005848873.1	0.0	1715.0	2CPSB@1|root,2R2IX@2759|Eukaryota,383XZ@33090|Viridiplantae,34JEE@3041|Chlorophyta	3041|Chlorophyta	S	Methionine biosynthesis protein MetW	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11
XP_005848880.1	554065.XP_005848880.1	2.16e-198	549.0	COG3823@1|root,2QUQC@2759|Eukaryota,37NWP@33090|Viridiplantae,34I24@3041|Chlorophyta	3041|Chlorophyta	G	Glutamine cyclotransferase	-	-	-	-	-	-	-	-	-	-	-	-	Glu_cyclase_2
XP_005848881.1	554065.XP_005848881.1	1.81e-301	837.0	28J88@1|root,2QRKP@2759|Eukaryota,37VG2@33090|Viridiplantae,34ICI@3041|Chlorophyta	3041|Chlorophyta	S	Nuclear segregation protein	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848882.1	554065.XP_005848882.1	3.84e-181	507.0	2E050@1|root,2S7KK@2759|Eukaryota,3826D@33090|Viridiplantae,34NH3@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848883.1	248742.XP_005652291.1	3.99e-31	122.0	COG3934@1|root,2QVVQ@2759|Eukaryota,37SB4@33090|Viridiplantae,34JVJ@3041|Chlorophyta	3041|Chlorophyta	G	Belongs to the glycosyl hydrolase 5 (cellulase A) family	-	-	3.2.1.78	ko:K19355	ko00051,map00051	-	R01332	RC00467	ko00000,ko00001,ko01000	-	-	-	Cellulase
XP_005848884.1	554065.XP_005848884.1	8.63e-165	461.0	COG5066@1|root,KOG0439@2759|Eukaryota,37HIK@33090|Viridiplantae,34IBH@3041|Chlorophyta	3041|Chlorophyta	U	MSP (Major sperm protein) domain	-	-	-	-	-	-	-	-	-	-	-	-	Motile_Sperm
XP_005848885.1	554065.XP_005848885.1	0.0	870.0	KOG2532@1|root,KOG2532@2759|Eukaryota,37KTN@33090|Viridiplantae,34J80@3041|Chlorophyta	3041|Chlorophyta	G	Major Facilitator Superfamily	-	-	-	ko:K08193	-	-	-	-	ko00000,ko02000	2.A.1.14	-	-	MFS_1
XP_005848887.1	554065.XP_005848887.1	1.24e-171	478.0	COG1584@1|root,2S8RE@2759|Eukaryota,38A2Z@33090|Viridiplantae,34MBD@3041|Chlorophyta	3041|Chlorophyta	S	GPR1/FUN34/yaaH family	-	-	-	ko:K07034	-	-	-	-	ko00000	-	-	-	Grp1_Fun34_YaaH
XP_005848888.1	554065.XP_005848888.1	3.41e-160	449.0	2CBQC@1|root,2QPZN@2759|Eukaryota,37Q5C@33090|Viridiplantae,34KYV@3041|Chlorophyta	3041|Chlorophyta	S	TPR repeat	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848889.1	554065.XP_005848889.1	2.25e-240	659.0	COG3781@1|root,2QSQE@2759|Eukaryota,37QHQ@33090|Viridiplantae,34K6Q@3041|Chlorophyta	3041|Chlorophyta	S	Bestrophin, RFP-TM, chloride channel	-	-	-	ko:K08994	-	-	-	-	ko00000,ko02000	1.A.46.2	-	-	Bestrophin
XP_005848890.1	554065.XP_005848890.1	0.0	1702.0	KOG2114@1|root,KOG2114@2759|Eukaryota,37N2R@33090|Viridiplantae,34K3D@3041|Chlorophyta	3041|Chlorophyta	U	Vacuolar protein-sorting-associated protein 11 homolog	-	-	-	ko:K20179	ko04138,map04138	-	-	-	ko00000,ko00001,ko04131	-	-	-	VPS11_C
XP_005848894.1	554065.XP_005848894.1	0.0	1674.0	2CAMF@1|root,2S38T@2759|Eukaryota,37ZPS@33090|Viridiplantae,34KJ4@3041|Chlorophyta	3041|Chlorophyta	M	Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_1
XP_005848895.1	554065.XP_005848895.1	6.43e-239	655.0	COG3868@1|root,2RCTR@2759|Eukaryota,380WH@33090|Viridiplantae,34MPS@3041|Chlorophyta	3041|Chlorophyta	S	Glycoside-hydrolase family GH114	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_114,Spherulin4
XP_005848896.1	554065.XP_005848896.1	0.0	989.0	COG1167@1|root,KOG0634@2759|Eukaryota,37ZVY@33090|Viridiplantae,34KJP@3041|Chlorophyta	2759|Eukaryota	E	Aminotransferase class I and II	-	-	2.6.1.39,2.6.1.7	ko:K00825,ko:K12591	ko00300,ko00310,ko00380,ko01100,ko01130,ko01210,ko03018,map00300,map00310,map00380,map01100,map01130,map01210,map03018	M00032	R01939,R01956,R04171	RC00006	ko00000,ko00001,ko00002,ko01000,ko01007,ko03019	-	-	-	Aminotran_1_2
XP_005848898.1	554065.XP_005848898.1	2.08e-77	230.0	COG1958@1|root,KOG3459@2759|Eukaryota,37UFB@33090|Viridiplantae,34KSQ@3041|Chlorophyta	3041|Chlorophyta	A	snRNP Sm proteins	-	-	-	ko:K11096	ko03040,map03040	M00351,M00352,M00354,M00355,M00398	-	-	ko00000,ko00001,ko00002,ko03032,ko03041	-	-	-	LSM
XP_005848901.1	554065.XP_005848901.1	1.51e-121	355.0	KOG1297@1|root,KOG1297@2759|Eukaryota,37IGD@33090|Viridiplantae,34N2M@3041|Chlorophyta	3041|Chlorophyta	S	Folate-sensitive fragile site protein Fra10Ac1	-	-	-	ko:K13121	-	-	-	-	ko00000,ko03041	-	-	-	Fra10Ac1
XP_005848904.1	554065.XP_005848904.1	0.0	1790.0	COG5272@1|root,KOG0764@1|root,KOG0001@2759|Eukaryota,KOG0764@2759|Eukaryota,37K87@33090|Viridiplantae,34H3W@3041|Chlorophyta	3041|Chlorophyta	O	Ubiquitin-like domain	-	-	-	ko:K08770	ko03320,map03320	-	-	-	ko00000,ko00001,ko04121	-	-	-	ubiquitin
XP_005848905.1	554065.XP_005848905.1	0.0	1983.0	2E2ZA@1|root,2SA51@2759|Eukaryota,382JF@33090|Viridiplantae,34P2E@3041|Chlorophyta	3041|Chlorophyta	S	SET domain	-	-	-	-	-	-	-	-	-	-	-	-	SET
XP_005848907.1	554065.XP_005848907.1	1.36e-186	521.0	COG1801@1|root,2S13C@2759|Eukaryota,37W46@33090|Viridiplantae,34MI9@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function DUF72	-	-	-	-	-	-	-	-	-	-	-	-	DUF72
XP_005848908.1	554065.XP_005848908.1	2.82e-40	133.0	2CPYI@1|root,2R37N@2759|Eukaryota,38476@33090|Viridiplantae,34NSF@3041|Chlorophyta	3041|Chlorophyta	S	Belongs to the complex I LYR family	-	-	-	-	-	-	-	-	-	-	-	-	Complex1_LYR
XP_005848909.1	554065.XP_005848909.1	0.0	2063.0	COG4581@1|root,KOG0947@2759|Eukaryota,37QN2@33090|Viridiplantae,34J2J@3041|Chlorophyta	3041|Chlorophyta	A	DSHCT	-	-	-	ko:K12599	ko03018,map03018	M00392	-	-	ko00000,ko00001,ko00002,ko01000,ko03019	-	-	-	DEAD,DSHCT,rRNA_proc-arch
XP_005848910.1	554065.XP_005848910.1	4.14e-146	412.0	COG0095@1|root,KOG3159@2759|Eukaryota,37P3A@33090|Viridiplantae,34NG8@3041|Chlorophyta	3041|Chlorophyta	H	lipoate-protein ligase A	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848913.1	554065.XP_005848913.1	0.0	920.0	KOG2627@1|root,KOG2627@2759|Eukaryota,37PGU@33090|Viridiplantae,34KFP@3041|Chlorophyta	3041|Chlorophyta	S	Nuclear protein Es2	-	-	-	ko:K13118	-	-	-	-	ko00000,ko03041	-	-	-	Es2
XP_005848915.1	554065.XP_005848915.1	0.0	948.0	KOG1477@1|root,KOG1477@2759|Eukaryota,37JK6@33090|Viridiplantae,34JH3@3041|Chlorophyta	3041|Chlorophyta	S	SPRY domain	-	-	-	-	-	-	-	-	-	-	-	-	CLTH,SPRY
XP_005848917.1	554065.XP_005848917.1	0.0	1331.0	COG0631@1|root,KOG0698@2759|Eukaryota,37PSJ@33090|Viridiplantae,34KIY@3041|Chlorophyta	3041|Chlorophyta	T	Sigma factor PP2C-like phosphatases	-	-	-	-	-	-	-	-	-	-	-	-	PP2C
XP_005848918.1	554065.XP_005848918.1	5.13e-77	229.0	KOG2669@1|root,KOG2669@2759|Eukaryota,37I9U@33090|Viridiplantae,34IKG@3041|Chlorophyta	3041|Chlorophyta	A	RPR	-	-	-	ko:K15559	-	-	-	-	ko00000,ko03021	-	-	-	CTD_bind
XP_005848919.1	554065.XP_005848919.1	1.94e-94	277.0	KOG3442@1|root,KOG3442@2759|Eukaryota,37V6M@33090|Viridiplantae,34IFU@3041|Chlorophyta	3041|Chlorophyta	S	Pam16	-	-	-	ko:K17805	-	-	-	-	ko00000,ko03029	-	-	-	Pam16
XP_005848920.1	554065.XP_005848920.1	0.0	1190.0	2CMIY@1|root,2QQG8@2759|Eukaryota,37HXX@33090|Viridiplantae,34I01@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	ko:K20781	ko00514,map00514	-	-	-	ko00000,ko00001,ko01000,ko01003	-	GT96	-	ShK
XP_005848921.1	554065.XP_005848921.1	1.81e-307	846.0	COG1236@1|root,KOG1361@2759|Eukaryota,37K3I@33090|Viridiplantae,34JD7@3041|Chlorophyta	3041|Chlorophyta	L	DNA repair metallo-beta-lactamase	-	-	-	ko:K15340	-	-	-	-	ko00000,ko03400	-	-	-	DRMBL,Lactamase_B_2
XP_005848923.1	554065.XP_005848923.1	0.0	946.0	COG5542@1|root,KOG2647@2759|Eukaryota,37NYS@33090|Viridiplantae,34IMG@3041|Chlorophyta	3041|Chlorophyta	G	Mannosyltransferase involved in glycosylphosphatidylinositol-anchor biosynthesis	-	-	-	ko:K07542	ko00563,ko01100,map00563,map01100	M00065	R05921	-	ko00000,ko00001,ko00002,ko01000,ko01003	-	GT76	-	Mannosyl_trans2
XP_005848925.1	554065.XP_005848925.1	5.92e-317	885.0	KOG1171@1|root,KOG1171@2759|Eukaryota,37NS8@33090|Viridiplantae,34KUM@3041|Chlorophyta	3041|Chlorophyta	P	Tesmin/TSO1-like CXC domain	-	-	-	ko:K21776	ko04218,map04218	-	-	-	ko00000,ko00001	-	-	-	TCR
XP_005848927.1	554065.XP_005848927.1	2.03e-264	729.0	COG0697@1|root,2S191@2759|Eukaryota,37XYX@33090|Viridiplantae,34MQ6@3041|Chlorophyta	3041|Chlorophyta	EG	Drug Metabolite transporter superfamily	-	-	-	-	-	-	-	-	-	-	-	-	EamA
XP_005848928.1	554065.XP_005848928.1	2.76e-228	631.0	COG0697@1|root,2S191@2759|Eukaryota,37XYX@33090|Viridiplantae,34MQ6@3041|Chlorophyta	3041|Chlorophyta	EG	Drug Metabolite transporter superfamily	-	-	-	-	-	-	-	-	-	-	-	-	EamA
XP_005848929.1	554065.XP_005848929.1	1.9e-297	815.0	COG0697@1|root,2S191@2759|Eukaryota,37XYX@33090|Viridiplantae,34MQ6@3041|Chlorophyta	3041|Chlorophyta	EG	Drug Metabolite transporter superfamily	-	-	-	-	-	-	-	-	-	-	-	-	EamA
XP_005848930.1	554065.XP_005848930.1	0.0	1310.0	COG5644@1|root,KOG2172@2759|Eukaryota,37I2R@33090|Viridiplantae,34HKF@3041|Chlorophyta	3041|Chlorophyta	S	Utp14 protein	-	-	-	ko:K14567	ko03008,map03008	-	-	-	ko00000,ko00001,ko03009	-	-	-	Utp14
XP_005848931.1	554065.XP_005848931.1	0.0	1046.0	COG0513@1|root,KOG0327@2759|Eukaryota,37I72@33090|Viridiplantae,34HNX@3041|Chlorophyta	3041|Chlorophyta	A	helicase superfamily c-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	DEAD,Helicase_C
XP_005848932.1	554065.XP_005848932.1	3.46e-115	330.0	2CZ8P@1|root,2S930@2759|Eukaryota,3833Y@33090|Viridiplantae,34NVG@3041|Chlorophyta	3041|Chlorophyta	S	p25-alpha	-	-	-	-	-	-	-	-	-	-	-	-	p25-alpha
XP_005848933.1	554065.XP_005848933.1	1.66e-117	336.0	COG0723@1|root,KOG1671@2759|Eukaryota,37J4P@33090|Viridiplantae,34KC1@3041|Chlorophyta	3041|Chlorophyta	C	Cytochrome b6-f complex iron-sulfur subunit	PETC	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	1.10.9.1	ko:K02636	ko00195,ko01100,map00195,map01100	M00162	R03817,R08409	RC01002	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	CytB6-F_Fe-S,Rieske
XP_005848934.1	554065.XP_005848934.1	0.0	1154.0	COG1752@1|root,KOG2214@2759|Eukaryota,37NCE@33090|Viridiplantae,34HBM@3041|Chlorophyta	3041|Chlorophyta	I	Domain of unknown function (DUF3336)	-	-	2.3.1.51,3.1.1.13,3.1.1.3,3.1.1.4	ko:K14674	ko00100,ko00561,ko00564,ko00565,ko00590,ko00591,ko00592,ko01100,ko01110,map00100,map00561,map00564,map00565,map00590,map00591,map00592,map01100,map01110	M00089,M00098	R01315,R01317,R01462,R02053,R02241,R02250,R02687,R07064,R07379,R07387,R07859	RC00004,RC00020,RC00037,RC00041,RC00055,RC00094,RC00523	ko00000,ko00001,ko00002,ko01000	-	-	-	DUF3336,Patatin
XP_005848935.1	554065.XP_005848937.1	5.99e-25	107.0	28JNB@1|root,2QS1G@2759|Eukaryota,37R2Z@33090|Viridiplantae,34I8Q@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848936.1	554065.XP_005848936.1	0.0	1125.0	28JNB@1|root,2QS1G@2759|Eukaryota,37R2Z@33090|Viridiplantae,34I8Q@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848937.1	554065.XP_005848937.1	2.32e-259	712.0	28JNB@1|root,2QS1G@2759|Eukaryota,37R2Z@33090|Viridiplantae,34I8Q@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848938.1	554065.XP_005848938.1	2.73e-301	822.0	291TG@1|root,2R8PM@2759|Eukaryota,381ZY@33090|Viridiplantae,34NHB@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848940.1	554065.XP_005848940.1	7.92e-185	515.0	COG3491@1|root,KOG0143@2759|Eukaryota,37HFN@33090|Viridiplantae,34KZ7@3041|Chlorophyta	3041|Chlorophyta	Q	Belongs to the iron ascorbate-dependent oxidoreductase family	-	-	-	-	-	-	-	-	-	-	-	-	2OG-FeII_Oxy,DIOX_N
XP_005848942.1	554065.XP_005848942.1	3.1e-232	642.0	COG0565@1|root,2SBRF@2759|Eukaryota,37XGZ@33090|Viridiplantae,34M39@3041|Chlorophyta	3041|Chlorophyta	J	SpoU rRNA Methylase family	-	-	-	-	-	-	-	-	-	-	-	-	SpoU_methylase
XP_005848943.1	554065.XP_005848943.1	4.02e-94	275.0	28WC3@1|root,2R344@2759|Eukaryota,38449@33090|Viridiplantae,34NBB@3041|Chlorophyta	3041|Chlorophyta	S	Spindle and kinetochore-associated protein 2	-	-	-	-	-	-	-	-	-	-	-	-	SKA2
XP_005848944.1	554065.XP_005848944.1	0.0	2639.0	2C46V@1|root,2QUNP@2759|Eukaryota,37WMS@33090|Viridiplantae,34ICP@3041|Chlorophyta	3041|Chlorophyta	S	positive regulation of bicellular tight junction assembly	-	-	-	ko:K16478	-	-	-	-	ko00000,ko03036	-	-	-	IQ
XP_005848945.1	554065.XP_005848945.1	0.0	1133.0	2EHA4@1|root,2SN07@2759|Eukaryota,37ZP7@33090|Viridiplantae,34KEF@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005848946.1	554065.XP_005848946.1	1.57e-119	342.0	2D9IG@1|root,2S5DS@2759|Eukaryota,37WGF@33090|Viridiplantae,34I4Q@3041|Chlorophyta	3041|Chlorophyta	O	Peptidyl-prolyl cis-trans isomerase	-	-	-	-	-	-	-	-	-	-	-	-	FKBP_C
XP_005848947.1	554065.XP_005848947.1	0.0	1167.0	KOG1699@1|root,KOG1699@2759|Eukaryota,37ISC@33090|Viridiplantae,34IZJ@3041|Chlorophyta	3041|Chlorophyta	S	10 TM Acyl Transferase domain found in Cas1p	-	-	2.3.1.45	ko:K03377	-	-	-	-	ko00000,ko01000	-	-	-	Cas1_AcylT
XP_005848948.1	554065.XP_005848948.1	0.0	937.0	COG4826@1|root,KOG2392@2759|Eukaryota,37WAE@33090|Viridiplantae,34MJV@3041|Chlorophyta	3041|Chlorophyta	V	Belongs to the serpin family	-	-	-	ko:K13963	ko05146,map05146	-	-	-	ko00000,ko00001	-	-	-	Serpin
XP_005848949.1	554065.XP_005848949.1	0.0	1330.0	COG0465@1|root,KOG0731@2759|Eukaryota,37NIU@33090|Viridiplantae,34J3Q@3041|Chlorophyta	3041|Chlorophyta	O	Peptidase family M41	-	-	-	ko:K03798	-	M00742	-	-	ko00000,ko00002,ko01000,ko01002,ko03110	-	-	-	AAA,Peptidase_M41
XP_005848951.1	554065.XP_005848951.1	0.0	1579.0	2C32D@1|root,2QS0D@2759|Eukaryota,37SQ2@33090|Viridiplantae,34HAC@3041|Chlorophyta	3041|Chlorophyta	S	inner dynein arm assembly	-	GO:0000226,GO:0001539,GO:0001578,GO:0003341,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005929,GO:0005930,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0008150,GO:0009987,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0032838,GO:0034622,GO:0035082,GO:0036159,GO:0040011,GO:0042995,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044463,GO:0044464,GO:0044782,GO:0048870,GO:0051179,GO:0051674,GO:0060271,GO:0060285,GO:0065003,GO:0070286,GO:0070925,GO:0071840,GO:0097014,GO:0099568,GO:0120025,GO:0120031,GO:0120036,GO:0120038	-	-	-	-	-	-	-	-	-	-	-
XP_005848952.1	554065.XP_005848952.1	0.0	899.0	KOG3861@1|root,KOG3861@2759|Eukaryota,37U36@33090|Viridiplantae,34HUZ@3041|Chlorophyta	3041|Chlorophyta	W	Intraflagellar transport protein IFT52	-	-	-	ko:K19681	-	-	-	-	ko00000,ko03036	-	-	-	ABC_transp_aux
XP_005848953.1	554065.XP_005848953.1	1.19e-244	676.0	COG0330@1|root,KOG2620@2759|Eukaryota,37M98@33090|Viridiplantae,34JA1@3041|Chlorophyta	33090|Viridiplantae	C	prohibitin homologues	HIR1	GO:0002239,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005794,GO:0005886,GO:0005911,GO:0008150,GO:0009506,GO:0009507,GO:0009536,GO:0009605,GO:0009607,GO:0012505,GO:0016020,GO:0019899,GO:0019900,GO:0019901,GO:0030054,GO:0031090,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043424,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0050896,GO:0051704,GO:0051707,GO:0055044,GO:0071944,GO:0098588,GO:0098805	-	-	-	-	-	-	-	-	-	-	Band_7
XP_005848954.1	554065.XP_005848954.1	0.0	1039.0	KOG3207@1|root,KOG3207@2759|Eukaryota,389VR@33090|Viridiplantae,34IPA@3041|Chlorophyta	3041|Chlorophyta	O	CAP_GLY	-	-	-	ko:K21768	-	-	-	-	ko00000,ko04812	-	-	-	CAP_GLY
XP_005848955.1	554065.XP_005848955.1	1.99e-114	327.0	COG0652@1|root,KOG0884@2759|Eukaryota,37PXK@33090|Viridiplantae,34J4R@3041|Chlorophyta	3041|Chlorophyta	O	PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides	CYN18-1	-	5.2.1.8	ko:K12734	-	-	-	-	ko00000,ko01000,ko03041,ko03110	-	-	-	Pro_isomerase
XP_005848956.1	554065.XP_005848956.1	2.68e-294	803.0	COG0167@1|root,KOG1436@2759|Eukaryota,37K6A@33090|Viridiplantae,34JEH@3041|Chlorophyta	3041|Chlorophyta	C	Belongs to the dihydroorotate dehydrogenase family. Type 2 subfamily	PYR4	-	1.3.5.2	ko:K00254	ko00240,ko01100,map00240,map01100	M00051	R01868	RC00051	ko00000,ko00001,ko00002,ko01000	-	-	-	DHO_dh
XP_005848957.1	554065.XP_005848957.1	1.05e-176	493.0	28K8J@1|root,2QSP8@2759|Eukaryota,37UPH@33090|Viridiplantae,34HVW@3041|Chlorophyta	3041|Chlorophyta	S	Domain of unknown function (DUF4464)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4464
XP_005848961.1	554065.XP_005848961.1	8.56e-217	598.0	KOG2605@1|root,KOG2605@2759|Eukaryota,37XBU@33090|Viridiplantae,34IQI@3041|Chlorophyta	3041|Chlorophyta	OT	OTU-like cysteine protease	-	-	-	-	-	-	-	-	-	-	-	-	OTU
XP_005848964.1	554065.XP_005848964.1	8.87e-304	829.0	KOG2662@1|root,KOG2662@2759|Eukaryota,37R3B@33090|Viridiplantae,34HRW@3041|Chlorophyta	3041|Chlorophyta	P	transporter	-	-	-	ko:K16075	-	-	-	-	ko00000,ko02000	1.A.35.5	-	-	-
XP_005848967.1	554065.XP_005848967.1	2.79e-112	322.0	KOG0908@1|root,KOG0908@2759|Eukaryota,37PB1@33090|Viridiplantae,34IPZ@3041|Chlorophyta	3041|Chlorophyta	O	PITH domain	-	-	-	-	-	-	-	-	-	-	-	-	PITH
XP_005848968.1	554065.XP_005848968.1	2.44e-303	828.0	COG4188@1|root,KOG3847@2759|Eukaryota,37WXT@33090|Viridiplantae,34M66@3041|Chlorophyta	3041|Chlorophyta	I	Platelet-activating factor acetylhydrolase, isoform II	-	-	3.1.1.47	ko:K01062	ko00565,ko01100,ko01110,ko01130,map00565,map01100,map01110,map01130	-	R04452	RC00037,RC00094	ko00000,ko00001,ko01000	-	-	-	PAF-AH_p_II
XP_005848970.1	554065.XP_005848970.1	3.95e-98	285.0	COG0655@1|root,KOG3135@2759|Eukaryota,37ID9@33090|Viridiplantae,34J6G@3041|Chlorophyta	3041|Chlorophyta	S	NADPH-dependent FMN reductase	-	-	1.6.5.2	ko:K03809	ko00130,ko01110,map00130,map01110	-	R02964,R03643,R03816	RC00819	ko00000,ko00001,ko01000	-	-	-	FMN_red
XP_005848972.1	554065.XP_005848972.1	6.21e-141	398.0	COG0655@1|root,KOG3135@2759|Eukaryota,37ID9@33090|Viridiplantae,34J6G@3041|Chlorophyta	3041|Chlorophyta	S	NADPH-dependent FMN reductase	-	-	1.6.5.2	ko:K03809	ko00130,ko01110,map00130,map01110	-	R02964,R03643,R03816	RC00819	ko00000,ko00001,ko01000	-	-	-	FMN_red
XP_005848973.1	554065.XP_005848973.1	0.0	986.0	COG1446@1|root,KOG1592@2759|Eukaryota,37K5A@33090|Viridiplantae,34MSY@3041|Chlorophyta	3041|Chlorophyta	E	Asparaginase	-	-	-	ko:K08657	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Asparaginase_2
