#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
PSC72919.1	554065.XP_005850774.1	0.0	1155.0	COG5245@1|root,KOG3595@2759|Eukaryota,37SGF@33090|Viridiplantae,34K5Q@3041|Chlorophyta	3041|Chlorophyta	Z	heavy chain	-	GO:0000226,GO:0001539,GO:0001578,GO:0003341,GO:0003674,GO:0003774,GO:0003777,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005858,GO:0005875,GO:0005929,GO:0005930,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0008017,GO:0008092,GO:0008150,GO:0009987,GO:0015630,GO:0015631,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0022607,GO:0030030,GO:0030031,GO:0030286,GO:0031514,GO:0032838,GO:0032991,GO:0034622,GO:0035082,GO:0036156,GO:0036159,GO:0040011,GO:0042995,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044447,GO:0044463,GO:0044464,GO:0044782,GO:0048870,GO:0051179,GO:0051674,GO:0060271,GO:0060285,GO:0060294,GO:0065003,GO:0070286,GO:0070925,GO:0071840,GO:0097014,GO:0099568,GO:0120025,GO:0120031,GO:0120036,GO:0120038,GO:1902494	-	ko:K10408	ko05016,map05016	-	-	-	ko00000,ko00001,ko04812	-	-	-	AAA_5,AAA_6,AAA_7,AAA_8,AAA_9,DHC_N1,DHC_N2,Dynein_heavy,MT
PSC72920.1	554065.XP_005850824.1	4.51e-201	572.0	COG3380@1|root,2QQW4@2759|Eukaryota,37MQB@33090|Viridiplantae,34HWD@3041|Chlorophyta	3041|Chlorophyta	S	NAD(P)-binding Rossmann-like domain	-	-	-	-	-	-	-	-	-	-	-	-	NAD_binding_8
PSC72922.1	554065.XP_005850108.1	1.36e-178	509.0	2CN7K@1|root,2QUCQ@2759|Eukaryota,37M35@33090|Viridiplantae,34KDF@3041|Chlorophyta	3041|Chlorophyta	S	PAP_fibrillin	-	-	-	-	-	-	-	-	-	-	-	-	PAP_fibrillin
PSC72923.1	554065.XP_005850568.1	6.24e-292	816.0	KOG1021@1|root,KOG1021@2759|Eukaryota,37QAT@33090|Viridiplantae,34JAJ@3041|Chlorophyta	3041|Chlorophyta	GMW	Exostosin-like glycosyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Exostosin
PSC72924.1	248742.XP_005645287.1	1.54e-77	261.0	KOG1591@1|root,KOG1591@2759|Eukaryota,3808Q@33090|Viridiplantae,34KRP@3041|Chlorophyta	3041|Chlorophyta	S	procollagen-proline 4-dioxygenase activity	-	-	1.14.11.2	ko:K00472,ko:K19720	ko00330,ko01100,ko04611,ko04926,ko04933,ko04974,ko05146,map00330,map01100,map04611,map04926,map04933,map04974,map05146	-	R01252	RC00478	ko00000,ko00001,ko00536,ko01000	-	-	-	2OG-FeII_Oxy_3
PSC72925.1	554065.XP_005850779.1	5.13e-29	107.0	KOG4495@1|root,KOG4495@2759|Eukaryota,37VI0@33090|Viridiplantae,34NGJ@3041|Chlorophyta	3041|Chlorophyta	O	Ubiquitin homologues	-	-	-	ko:K03873	ko04066,ko04120,ko05200,ko05211,map04066,map04120,map05200,map05211	M00383,M00388	-	-	ko00000,ko00001,ko00002,ko03400,ko04121	-	-	-	ubiquitin
PSC72926.1	554065.XP_005850800.1	7e-104	330.0	COG0009@1|root,KOG3051@2759|Eukaryota,37NCS@33090|Viridiplantae,34KI4@3041|Chlorophyta	3041|Chlorophyta	J	Telomere recombination	-	-	-	-	-	-	-	-	-	-	-	-	Sua5_yciO_yrdC
PSC72927.1	554065.XP_005850806.1	2.02e-94	284.0	28I8R@1|root,2QQJ2@2759|Eukaryota,37QIE@33090|Viridiplantae,34IQA@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC72928.1	554065.XP_005850693.1	1.17e-85	259.0	COG1028@1|root,KOG1611@2759|Eukaryota,38054@33090|Viridiplantae,34I49@3041|Chlorophyta	3041|Chlorophyta	Q	Belongs to the short-chain dehydrogenases reductases (SDR) family	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
PSC72929.1	554065.XP_005850693.1	6.02e-49	163.0	COG1028@1|root,KOG1611@2759|Eukaryota,38054@33090|Viridiplantae,34I49@3041|Chlorophyta	3041|Chlorophyta	Q	Belongs to the short-chain dehydrogenases reductases (SDR) family	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
PSC72930.1	554065.XP_005850668.1	3.31e-76	246.0	28ZXJ@1|root,2R6SB@2759|Eukaryota,37WRB@33090|Viridiplantae,34MMK@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC72931.1	554065.XP_005850668.1	8.03e-74	240.0	28ZXJ@1|root,2R6SB@2759|Eukaryota,37WRB@33090|Viridiplantae,34MMK@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC72932.1	554065.XP_005843254.1	8e-33	117.0	KOG4498@1|root,KOG4498@2759|Eukaryota,37Q8T@33090|Viridiplantae,34I9J@3041|Chlorophyta	3041|Chlorophyta	S	AhpC/TSA antioxidant enzyme	-	-	-	-	-	-	-	-	-	-	-	-	AhpC-TSA_2
PSC72936.1	3067.XP_002948554.1	6.86e-169	493.0	COG0407@1|root,KOG2872@2759|Eukaryota,37TF6@33090|Viridiplantae,34H96@3041|Chlorophyta	3041|Chlorophyta	H	Belongs to the uroporphyrinogen decarboxylase family	HEME3	-	-	-	-	-	-	-	-	-	-	-	URO-D
PSC72937.1	554065.XP_005845256.1	5.89e-106	326.0	2EA3E@1|root,2SGCW@2759|Eukaryota,38A60@33090|Viridiplantae,34IV3@3041|Chlorophyta	3041|Chlorophyta	S	Grap2 and cyclin-D-interacting	-	-	-	ko:K21626	-	-	-	-	ko00000,ko03000	-	-	-	GCIP
PSC72938.1	554065.XP_005845382.1	1.09e-67	216.0	2C4RP@1|root,2SPXI@2759|Eukaryota,3802Z@33090|Viridiplantae,34M23@3041|Chlorophyta	3041|Chlorophyta	S	TRIC channel	-	-	-	-	-	-	-	-	-	-	-	-	TRIC
PSC72939.1	554065.XP_005845382.1	1.09e-67	216.0	2C4RP@1|root,2SPXI@2759|Eukaryota,3802Z@33090|Viridiplantae,34M23@3041|Chlorophyta	3041|Chlorophyta	S	TRIC channel	-	-	-	-	-	-	-	-	-	-	-	-	TRIC
PSC72940.1	554065.XP_005849130.1	1.16e-74	232.0	KOG3961@1|root,KOG3961@2759|Eukaryota,37TNE@33090|Viridiplantae,34I75@3041|Chlorophyta	3041|Chlorophyta	S	Parkin co-regulated protein	-	-	-	-	-	-	-	-	-	-	-	-	ParcG
PSC72941.1	3075.A0A087SJZ6	2.31e-105	342.0	COG0631@1|root,KOG0698@2759|Eukaryota,37PSJ@33090|Viridiplantae,34KIY@3041|Chlorophyta	3041|Chlorophyta	T	Sigma factor PP2C-like phosphatases	-	-	3.1.3.16	ko:K17500	-	-	-	-	ko00000,ko01000,ko01009	-	-	-	PP2C
PSC72943.1	554065.XP_005849129.1	2.54e-249	711.0	KOG0032@1|root,KOG0032@2759|Eukaryota,37YS6@33090|Viridiplantae,34JBK@3041|Chlorophyta	3041|Chlorophyta	T	EF-hand domain pair	-	-	2.7.11.1	ko:K13412	ko04626,ko05145,map04626,map05145	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	EF-hand_1,EF-hand_5,EF-hand_7,EF-hand_8,Pkinase
PSC72945.1	554065.XP_005849171.1	0.0	928.0	COG5657@1|root,KOG2274@2759|Eukaryota,37QA4@33090|Viridiplantae,34JGE@3041|Chlorophyta	3041|Chlorophyta	UY	Importin-9	-	-	-	ko:K20224	-	-	-	-	ko00000,ko03009	1.I.1	-	-	Ank_2,IBN_N
PSC72946.1	554065.XP_005849196.1	2.38e-92	270.0	2BMYU@1|root,2S1N3@2759|Eukaryota,37VWY@33090|Viridiplantae,34I2F@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC72947.1	554065.XP_005849147.1	2.31e-120	377.0	KOG3762@1|root,KOG3762@2759|Eukaryota,37WK7@33090|Viridiplantae,34IB3@3041|Chlorophyta	3041|Chlorophyta	S	MFS_1 like family	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1_like
PSC72948.1	554065.XP_005845536.1	9.62e-160	488.0	COG0666@1|root,KOG0504@2759|Eukaryota,KOG1710@2759|Eukaryota,37Z5P@33090|Viridiplantae,34K5H@3041|Chlorophyta	3041|Chlorophyta	S	MYND finger	-	-	-	-	-	-	-	-	-	-	-	-	zf-MYND
PSC72953.1	3055.EDP10003	2.29e-30	120.0	COG2801@1|root,KOG0017@2759|Eukaryota,37THH@33090|Viridiplantae,34MIE@3041|Chlorophyta	3041|Chlorophyta	L	Mitochondrial protein	-	-	-	-	-	-	-	-	-	-	-	-	RVT_2
PSC72954.1	3055.EDP10003	2.49e-27	123.0	COG2801@1|root,KOG0017@2759|Eukaryota,37THH@33090|Viridiplantae,34MIE@3041|Chlorophyta	3041|Chlorophyta	L	Mitochondrial protein	-	-	-	-	-	-	-	-	-	-	-	-	RVT_2
PSC72955.1	554065.XP_005849330.1	7.29e-248	689.0	COG0172@1|root,KOG2509@2759|Eukaryota,37IH8@33090|Viridiplantae,34H3E@3041|Chlorophyta	3041|Chlorophyta	J	Seryl-tRNA synthetase N-terminal domain	-	-	6.1.1.11	ko:K01875	ko00970,map00970	M00359,M00360	R03662,R08218	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Seryl_tRNA_N,tRNA-synt_2b
PSC72956.1	248742.XP_005645544.1	3.44e-88	276.0	COG3496@1|root,2QVK6@2759|Eukaryota,37T03@33090|Viridiplantae,34KV0@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function (DUF1365)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1365
PSC72957.1	248742.XP_005646471.1	1.35e-42	151.0	COG0778@1|root,2RYYB@2759|Eukaryota,37ZZZ@33090|Viridiplantae,34M4X@3041|Chlorophyta	3041|Chlorophyta	C	Nitroreductase family	-	-	-	-	-	-	-	-	-	-	-	-	Nitroreductase
PSC72958.1	248742.XP_005646471.1	9.1e-39	140.0	COG0778@1|root,2RYYB@2759|Eukaryota,37ZZZ@33090|Viridiplantae,34M4X@3041|Chlorophyta	3041|Chlorophyta	C	Nitroreductase family	-	-	-	-	-	-	-	-	-	-	-	-	Nitroreductase
PSC72959.1	554065.XP_005849203.1	1.52e-230	646.0	COG2046@1|root,KOG0636@2759|Eukaryota,37M16@33090|Viridiplantae,34J1V@3041|Chlorophyta	3041|Chlorophyta	P	PUA-like domain	-	-	2.7.7.4	ko:K00958	ko00230,ko00261,ko00450,ko00920,ko01100,ko01120,ko01130,map00230,map00261,map00450,map00920,map01100,map01120,map01130	M00176,M00596	R00529,R04929	RC02809,RC02889	ko00000,ko00001,ko00002,ko01000	-	-	iRC1080.CRv4_Au5_s3_g11218_t1	ATP-sulfurylase,PUA_2
PSC72960.1	554065.XP_005849203.1	1.52e-230	646.0	COG2046@1|root,KOG0636@2759|Eukaryota,37M16@33090|Viridiplantae,34J1V@3041|Chlorophyta	3041|Chlorophyta	P	PUA-like domain	-	-	2.7.7.4	ko:K00958	ko00230,ko00261,ko00450,ko00920,ko01100,ko01120,ko01130,map00230,map00261,map00450,map00920,map01100,map01120,map01130	M00176,M00596	R00529,R04929	RC02809,RC02889	ko00000,ko00001,ko00002,ko01000	-	-	iRC1080.CRv4_Au5_s3_g11218_t1	ATP-sulfurylase,PUA_2
PSC72961.1	554065.XP_005849135.1	5.82e-128	375.0	2E1JB@1|root,2S8W6@2759|Eukaryota,37WRJ@33090|Viridiplantae,34IE9@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC72962.1	554065.XP_005843348.1	1.1e-78	239.0	KOG1944@1|root,KOG1944@2759|Eukaryota,380QA@33090|Viridiplantae,34MMT@3041|Chlorophyta	3041|Chlorophyta	S	Belongs to the peroxisomal membrane protein PXMP2 4 family	-	-	-	ko:K13348	ko04146,map04146	-	-	-	ko00000,ko00001	-	-	-	Mpv17_PMP22
PSC72964.1	554065.XP_005849127.1	0.0	1524.0	COG1444@1|root,KOG2036@2759|Eukaryota,37P7K@33090|Viridiplantae,34GVC@3041|Chlorophyta	3041|Chlorophyta	C	RNA cytidine acetyltransferase with specificity toward both 18S rRNA and tRNAs. Catalyzes the formation of N(4)- acetylcytidine (ac4C) in 18S rRNA. Required for early nucleolar cleavages of precursor rRNA at sites A0, A1 and A2 during 18S rRNA synthesis. Catalyzes the formation of ac4C in serine and leucine tRNAs. Requires a tRNA-binding adapter protein for full tRNA acetyltransferase activity but not for 18S rRNA acetylation	-	-	-	ko:K14521	ko03008,map03008	-	-	-	ko00000,ko00001,ko01000,ko03009	-	-	-	DUF1726,GNAT_acetyltr_2,Helicase_RecD,tRNA_bind_2
PSC72965.1	554065.XP_005849127.1	0.0	1524.0	COG1444@1|root,KOG2036@2759|Eukaryota,37P7K@33090|Viridiplantae,34GVC@3041|Chlorophyta	3041|Chlorophyta	C	RNA cytidine acetyltransferase with specificity toward both 18S rRNA and tRNAs. Catalyzes the formation of N(4)- acetylcytidine (ac4C) in 18S rRNA. Required for early nucleolar cleavages of precursor rRNA at sites A0, A1 and A2 during 18S rRNA synthesis. Catalyzes the formation of ac4C in serine and leucine tRNAs. Requires a tRNA-binding adapter protein for full tRNA acetyltransferase activity but not for 18S rRNA acetylation	-	-	-	ko:K14521	ko03008,map03008	-	-	-	ko00000,ko00001,ko01000,ko03009	-	-	-	DUF1726,GNAT_acetyltr_2,Helicase_RecD,tRNA_bind_2
PSC72967.1	554065.XP_005852023.1	1.84e-127	373.0	COG0282@1|root,2QSJJ@2759|Eukaryota,37TBY@33090|Viridiplantae,34JFT@3041|Chlorophyta	3041|Chlorophyta	G	Acetate kinase	ACK1	-	-	-	-	-	-	-	-	-	-	-	Acetate_kinase
PSC72968.1	554065.XP_005849152.1	1.01e-85	261.0	28M4K@1|root,2QTMH@2759|Eukaryota,37RYR@33090|Viridiplantae,34IYA@3041|Chlorophyta	3041|Chlorophyta	S	DNA repair REX1-B	-	-	-	-	-	-	-	-	-	-	-	-	DNA_repr_REX1B
PSC72970.1	554065.XP_005849334.1	4.98e-196	561.0	COG5100@1|root,KOG2834@2759|Eukaryota,37NXY@33090|Viridiplantae,34H1A@3041|Chlorophyta	3041|Chlorophyta	UY	Nuclear pore localisation protein NPL4	-	-	-	ko:K14015	ko04141,map04141	M00400,M00403	-	-	ko00000,ko00001,ko00002	-	-	-	NPL4,UN_NPL4
PSC72973.1	554065.XP_005851081.1	4.08e-129	390.0	KOG1591@1|root,KOG1591@2759|Eukaryota,37Z50@33090|Viridiplantae,34JE0@3041|Chlorophyta	3041|Chlorophyta	E	prolyl 4-hydroxylase	-	-	1.14.11.2	ko:K00472	ko00330,ko01100,map00330,map01100	-	R01252	RC00478	ko00000,ko00001,ko01000	-	-	-	2OG-FeII_Oxy_3
PSC72974.1	554065.XP_005845396.1	4.84e-221	637.0	KOG1422@1|root,KOG1422@2759|Eukaryota,37RH5@33090|Viridiplantae,34IZ3@3041|Chlorophyta	3041|Chlorophyta	P	glutathione S-transferase	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C_2,GST_N_3
PSC72976.1	554065.XP_005845396.1	7.96e-55	202.0	KOG1422@1|root,KOG1422@2759|Eukaryota,37RH5@33090|Viridiplantae,34IZ3@3041|Chlorophyta	3041|Chlorophyta	P	glutathione S-transferase	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C_2,GST_N_3
PSC72977.1	554065.XP_005845392.1	2.73e-130	378.0	KOG2858@1|root,KOG2858@2759|Eukaryota,37RFU@33090|Viridiplantae,34JM4@3041|Chlorophyta	3041|Chlorophyta	S	HIT zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	zf-HIT
PSC72981.1	554065.XP_005849365.1	4.7e-82	263.0	2AHGM@1|root,2RZ2D@2759|Eukaryota,37RCX@33090|Viridiplantae,34IBD@3041|Chlorophyta	3041|Chlorophyta	S	Acetyltransferase (GNAT) domain	-	-	2.3.1.87	ko:K22450	ko00380,map00380	M00037	R02911	RC00004,RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	Acetyltransf_1,Acetyltransf_10
PSC72983.1	3075.A0A087SGR5	1.1e-133	405.0	KOG2433@1|root,KOG2433@2759|Eukaryota,37M4A@33090|Viridiplantae,34K31@3041|Chlorophyta	3041|Chlorophyta	S	Peptidase family C78	-	-	-	ko:K01376	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_C78
PSC72985.1	554065.XP_005843402.1	6.4e-220	617.0	COG1960@1|root,KOG0140@2759|Eukaryota,37RAN@33090|Viridiplantae,34K9H@3041|Chlorophyta	3041|Chlorophyta	E	Acyl-CoA dehydrogenase, C-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
PSC72987.1	554065.XP_005849397.1	1.3e-105	318.0	KOG4189@1|root,KOG4189@2759|Eukaryota,37PIP@33090|Viridiplantae,34M55@3041|Chlorophyta	3041|Chlorophyta	S	Glycolipid transfer protein (GLTP)	-	-	-	-	-	-	-	-	-	-	-	-	GLTP
PSC72988.1	554065.XP_005849192.1	0.0	1470.0	COG5155@1|root,KOG1849@2759|Eukaryota,37P7Y@33090|Viridiplantae,34HZX@3041|Chlorophyta	3041|Chlorophyta	D	Peptidase family C50	-	-	3.4.22.49	ko:K02365	ko04110,ko04111,ko04113,ko04114,map04110,map04111,map04113,map04114	-	-	-	ko00000,ko00001,ko01000,ko01002,ko03036	-	-	-	Peptidase_C50
PSC72989.1	554065.XP_005849158.1	2.16e-163	466.0	KOG1591@1|root,KOG1591@2759|Eukaryota,37N5X@33090|Viridiplantae,34HUS@3041|Chlorophyta	3041|Chlorophyta	E	Prolyl 4-hydroxylase alpha subunit homologues.	-	-	1.14.11.2	ko:K00472	ko00330,ko01100,map00330,map01100	-	R01252	RC00478	ko00000,ko00001,ko01000	-	-	-	2OG-FeII_Oxy_3
PSC72990.1	554065.XP_005843352.1	1.05e-205	587.0	KOG2601@1|root,KOG2601@2759|Eukaryota,37PQJ@33090|Viridiplantae,34M25@3041|Chlorophyta	3041|Chlorophyta	P	Ferroportin1 (FPN1)	-	-	-	ko:K14685	ko04216,ko04978,map04216,map04978	-	-	-	ko00000,ko00001,ko02000	2.A.100.1	-	-	FPN1
PSC72991.1	554065.XP_005845243.1	3.44e-292	833.0	COG2217@1|root,KOG0207@2759|Eukaryota,37JWJ@33090|Viridiplantae,34HF9@3041|Chlorophyta	3041|Chlorophyta	P	P-type ATPase	HMA1	-	3.6.3.3,3.6.3.5	ko:K01534	-	-	-	-	ko00000,ko01000	3.A.3.6	-	-	E1-E2_ATPase,Hydrolase
PSC72992.1	554065.XP_005843405.1	2.56e-200	572.0	2EMIQ@1|root,2SR6U@2759|Eukaryota,380K9@33090|Viridiplantae,34MJM@3041|Chlorophyta	3041|Chlorophyta	S	Calcineurin-like phosphoesterase	-	-	-	-	-	-	-	-	-	-	-	-	Metallophos
PSC72993.1	554065.XP_005849396.1	0.0	1269.0	COG4581@1|root,KOG1991@2759|Eukaryota,37HKY@33090|Viridiplantae,34H0T@3041|Chlorophyta	3041|Chlorophyta	UY	Importin-beta N-terminal domain	-	-	-	ko:K20223	ko04013,map04013	-	-	-	ko00000,ko00001,ko03009	1.I.1	-	-	Cse1,IBN_N
PSC72994.1	554065.XP_005843412.1	3.29e-295	836.0	COG1793@1|root,KOG0967@2759|Eukaryota,37NCU@33090|Viridiplantae,34GSM@3041|Chlorophyta	3041|Chlorophyta	L	DNA ligase	-	-	6.5.1.1,6.5.1.6,6.5.1.7	ko:K10747	ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430	-	R00381,R00382,R10822,R10823	RC00005	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	DNA_ligase_A_C,DNA_ligase_A_M,DNA_ligase_A_N
PSC72997.1	554065.XP_005843401.1	7.97e-200	561.0	KOG1566@1|root,KOG1566@2759|Eukaryota,37KYU@33090|Viridiplantae,34HJI@3041|Chlorophyta	3041|Chlorophyta	S	Mo25-like	-	-	-	ko:K08272	ko04150,ko04152,map04150,map04152	-	-	-	ko00000,ko00001	-	-	-	Mo25
PSC72999.1	554065.XP_005843347.1	0.0	1647.0	COG0474@1|root,KOG0205@2759|Eukaryota,37I59@33090|Viridiplantae,34JNJ@3041|Chlorophyta	3041|Chlorophyta	P	Plasma membrane ATPase	-	-	3.6.3.6	ko:K01535	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	3.A.3.3	-	-	Cation_ATPase_N,E1-E2_ATPase,Hydrolase
PSC73000.1	554065.XP_005843347.1	0.0	1647.0	COG0474@1|root,KOG0205@2759|Eukaryota,37I59@33090|Viridiplantae,34JNJ@3041|Chlorophyta	3041|Chlorophyta	P	Plasma membrane ATPase	-	-	3.6.3.6	ko:K01535	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	3.A.3.3	-	-	Cation_ATPase_N,E1-E2_ATPase,Hydrolase
PSC73001.1	554065.XP_005843347.1	0.0	1647.0	COG0474@1|root,KOG0205@2759|Eukaryota,37I59@33090|Viridiplantae,34JNJ@3041|Chlorophyta	3041|Chlorophyta	P	Plasma membrane ATPase	-	-	3.6.3.6	ko:K01535	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	3.A.3.3	-	-	Cation_ATPase_N,E1-E2_ATPase,Hydrolase
PSC73002.1	554065.XP_005843347.1	0.0	1647.0	COG0474@1|root,KOG0205@2759|Eukaryota,37I59@33090|Viridiplantae,34JNJ@3041|Chlorophyta	3041|Chlorophyta	P	Plasma membrane ATPase	-	-	3.6.3.6	ko:K01535	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	3.A.3.3	-	-	Cation_ATPase_N,E1-E2_ATPase,Hydrolase
PSC73003.1	554065.XP_005849197.1	8.15e-90	280.0	COG5273@1|root,KOG1311@2759|Eukaryota,37J6G@33090|Viridiplantae,34KM9@3041|Chlorophyta	3041|Chlorophyta	I	Belongs to the DHHC palmitoyltransferase family	-	-	2.3.1.225	ko:K16675,ko:K20030	ko04391,map04391	-	-	-	ko00000,ko00001,ko01000,ko04131	-	-	-	DHHC
PSC73004.1	554065.XP_005845244.1	4.76e-262	760.0	COG0124@1|root,KOG1936@2759|Eukaryota,37SDK@33090|Viridiplantae,34JEW@3041|Chlorophyta	3041|Chlorophyta	J	Histidyl-tRNA synthetase	-	-	6.1.1.21	ko:K01892	ko00970,map00970	M00359,M00360	R03655	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,tRNA-synt_His
PSC73005.1	554065.XP_005845389.1	1.32e-81	252.0	COG1418@1|root,2QSR7@2759|Eukaryota,37SE2@33090|Viridiplantae,34KK3@3041|Chlorophyta	3041|Chlorophyta	S	Metal dependent phosphohydrolases with conserved 'HD' motif.	-	-	-	ko:K06950	-	-	-	-	ko00000	-	-	-	HD
PSC73006.1	554065.XP_005845245.1	0.0	1313.0	COG0019@1|root,KOG1441@1|root,KOG0622@2759|Eukaryota,KOG1441@2759|Eukaryota,37Q1G@33090|Viridiplantae,34JJT@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the Orn Lys Arg decarboxylase class-II family	-	-	4.1.1.20	ko:K01586	ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R00451	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	Orn_Arg_deC_N,Orn_DAP_Arg_deC
PSC73011.1	554065.XP_005843409.1	4.12e-304	858.0	COG0513@1|root,KOG0343@2759|Eukaryota,37HEI@33090|Viridiplantae,34GUQ@3041|Chlorophyta	3041|Chlorophyta	A	RNA helicase	-	-	3.6.4.13	ko:K14776	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	DEAD,DUF4217,Helicase_C
PSC73012.1	554065.XP_005843355.1	5.77e-300	841.0	KOG4340@1|root,KOG4340@2759|Eukaryota,37RIM@33090|Viridiplantae,34GVK@3041|Chlorophyta	3041|Chlorophyta	S	Tetratricopeptide repeat	-	-	-	ko:K19683	-	-	-	-	ko00000,ko03036	-	-	-	TPR_19
PSC73013.1	554065.XP_005849350.1	1.59e-230	702.0	28K4P@1|root,2QSJ9@2759|Eukaryota,37I6W@33090|Viridiplantae,34HB4@3041|Chlorophyta	33090|Viridiplantae	G	glycosyltransferase	-	-	-	ko:K20784	ko00514,map00514	-	-	-	ko00000,ko00001,ko01000,ko01003	-	GT77	-	Nucleotid_trans
PSC73015.1	554065.XP_005849327.1	8.03e-210	586.0	COG0473@1|root,KOG0785@2759|Eukaryota,37KMU@33090|Viridiplantae,34K91@3041|Chlorophyta	3041|Chlorophyta	C	Isocitrate dehydrogenase NAD subunit, mitochondrial	-	-	1.1.1.41	ko:K00030	ko00020,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map01100,map01110,map01120,map01130,map01200,map01210,map01230	M00009,M00010	R00709	RC00114	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Iso_dh
PSC73016.1	248742.XP_005648142.1	0.0	1063.0	COG0553@1|root,KOG0384@2759|Eukaryota,37PNQ@33090|Viridiplantae,34K8T@3041|Chlorophyta	3041|Chlorophyta	K	Chromatin organization modifier domain	-	-	3.6.4.12	ko:K11367	-	-	-	-	ko00000,ko01000,ko03021,ko03036	-	-	-	Chromo,Helicase_C,SNF2_N
